timeStamp,baseCurrency,foreignCurrency,Open,High,Low,Close,Volume,baseCurrencyNetSentiment,foreignCurrencyNetSentiment,actualMomentum,machinePredictedMomentum
2/18/2019 17:00,USD,CHF,1.00435,1.00463,1.00419,1.00419,1258.759997,P,P,P,P
2/18/2019 18:00,USD,CHF,1.00417,1.00426,1.0039,1.00404,1197.609992,P,P,P,P
2/18/2019 19:00,USD,CHF,1.00407,1.00429,1.004,1.00414,1044.38,P,P,P,P
2/18/2019 20:00,USD,CHF,1.00414,1.00429,1.00378,1.00407,1209.789998,P,P,P,P
2/18/2019 21:00,USD,CHF,1.00404,1.00455,1.00369,1.00385,3210.239985,P,P,P,P
2/18/2019 22:00,USD,CHF,1.00372,1.00475,1.00357,1.00448,1737.659988,P,P,P,P
2/18/2019 23:00,USD,CHF,1.00449,1.0046,1.00396,1.00455,966.3799977,P,P,P,P
2/19/2019 0:00,USD,CHF,1.00456,1.00482,1.00437,1.00468,2724.399982,P,P,P,P
2/19/2019 1:00,USD,CHF,1.00468,1.00498,1.00467,1.00489,2721.559991,P,P,P,P
2/19/2019 2:00,USD,CHF,1.00488,1.00518,1.00473,1.00498,2931.05999,P,P,P,P
2/19/2019 3:00,USD,CHF,1.00498,1.00527,1.00488,1.0052,2552.569982,P,P,P,P
2/19/2019 4:00,USD,CHF,1.0052,1.0056,1.00507,1.00538,2988.929986,P,P,P,P
2/19/2019 5:00,USD,CHF,1.00538,1.00541,1.00505,1.00518,1946.159983,P,P,P,P
2/19/2019 6:00,USD,CHF,1.00518,1.00559,1.00516,1.00536,1871.629992,P,P,P,P
2/19/2019 7:00,USD,CHF,1.00538,1.00539,1.00469,1.0051,6267.229974,P,P,P,P
2/19/2019 8:00,USD,CHF,1.0051,1.0055,1.00351,1.00359,7896.639964,P,P,P,P
2/19/2019 9:00,USD,CHF,1.00359,1.00483,1.00349,1.00441,6595.109972,P,P,P,P
2/19/2019 10:00,USD,CHF,1.00442,1.00458,1.00406,1.00418,5670.749987,P,P,P,P
2/19/2019 11:00,USD,CHF,1.00418,1.00596,1.00399,1.00565,7302.709978,P,P,P,P
2/19/2019 12:00,USD,CHF,1.00565,1.00602,1.00539,1.00559,6159.999966,P,P,P,P
2/19/2019 13:00,USD,CHF,1.0056,1.00564,1.00398,1.00446,6277.889971,P,P,P,P
2/19/2019 14:00,USD,CHF,1.00446,1.00446,1.0029,1.00311,10449.24995,P,P,P,P
2/19/2019 15:00,USD,CHF,1.00312,1.00338,1.00057,1.00181,9855.819966,P,P,P,P
2/19/2019 16:00,USD,CHF,1.0018,1.00206,1.00098,1.00174,8584.569958,P,P,P,P
2/19/2019 17:00,USD,CHF,1.00174,1.00201,1.00016,1.00052,6598.33997,P,P,P,P
2/19/2019 18:00,USD,CHF,1.00051,1.00076,1.0002,1.00053,4240.009971,P,P,P,P
2/19/2019 19:00,USD,CHF,1.00055,1.00114,1.00042,1.00079,5624.339962,P,P,P,P
2/19/2019 20:00,USD,CHF,1.0008,1.00106,1.00051,1.00091,4040.559975,P,P,P,P
2/19/2019 21:00,USD,CHF,1.00095,1.00124,1.00077,1.00077,1354.67999,P,P,P,P
2/19/2019 22:00,USD,CHF,1.00078,1.00136,1.00043,1.00095,1829.04,P,P,P,P
2/19/2019 23:00,USD,CHF,1.00097,1.00149,1.00074,1.00132,1442.529993,P,P,P,P
2/20/2019 0:00,USD,CHF,1.00132,1.00142,1.00061,1.0007,3264.329979,P,P,P,P
2/20/2019 1:00,USD,CHF,1.00072,1.00101,1.00058,1.00066,4600.359972,P,P,P,P
2/20/2019 2:00,USD,CHF,1.00064,1.00116,1.00062,1.00115,3289.129984,P,P,P,P
2/20/2019 3:00,USD,CHF,1.00115,1.00151,1.00113,1.0014,1784.949994,P,P,P,P
2/20/2019 4:00,USD,CHF,1.00141,1.00153,1.00128,1.00133,2113.879993,P,P,P,P
2/20/2019 5:00,USD,CHF,1.00135,1.00155,1.00129,1.00153,3299.249996,P,P,P,P
2/20/2019 6:00,USD,CHF,1.00153,1.00177,1.0015,1.00174,928.6599954,P,P,P,P
2/20/2019 7:00,USD,CHF,1.00174,1.00204,1.00074,1.00109,6185.469976,P,P,P,P
2/20/2019 8:00,USD,CHF,1.00109,1.00159,1.00061,1.00134,8731.379968,P,P,P,P
2/20/2019 9:00,USD,CHF,1.00134,1.00161,1.00028,1.00082,7872.309969,P,P,P,P
2/20/2019 10:00,USD,CHF,1.00083,1.00137,1.0008,1.00106,5349.459977,P,P,P,P
2/20/2019 11:00,USD,CHF,1.00107,1.00144,1.00079,1.00099,4928.689983,P,P,P,P
2/20/2019 12:00,USD,CHF,1.00099,1.0015,1.00027,1.00049,7433.339993,P,P,P,P
2/20/2019 13:00,USD,CHF,1.00049,1.00074,0.9997,0.99991,6466.939988,P,P,P,P
2/20/2019 14:00,USD,CHF,0.99992,1.00068,0.9998,1.00022,7897.059967,P,P,P,P
2/20/2019 15:00,USD,CHF,1.00021,1.0011,0.99937,0.99956,10618.90996,P,P,P,P
2/20/2019 16:00,USD,CHF,0.99956,0.9998,0.99861,0.99891,7989.399931,P,P,P,P
2/20/2019 17:00,USD,CHF,0.99891,0.99926,0.9982,0.99845,4316.989974,P,P,P,P
2/20/2019 18:00,USD,CHF,0.99845,0.9988,0.99811,0.9985,4628.039964,P,P,P,P
2/20/2019 19:00,USD,CHF,0.9985,1.00076,0.99843,1.00019,13915.8799,P,P,P,P
2/20/2019 20:00,USD,CHF,1.00019,1.00079,0.99977,1.00074,6296.329971,P,P,P,P
2/20/2019 21:00,USD,CHF,1.00075,1.00105,1.00057,1.00066,1382.939996,P,P,P,P
2/20/2019 22:00,USD,CHF,1.00053,1.00089,0.99985,1.0002,3599.409984,P,P,P,P
2/20/2019 23:00,USD,CHF,1.0002,1.00081,1.00009,1.00024,1334.939994,P,P,P,P
2/21/2019 0:00,USD,CHF,1.00025,1.00046,1.00007,1.00032,4122.249974,P,P,P,P
2/21/2019 1:00,USD,CHF,1.00032,1.00146,1.00021,1.00119,4836.139979,P,P,P,P
2/21/2019 2:00,USD,CHF,1.0012,1.00143,1.0011,1.00135,3280.829999,P,P,P,P
2/21/2019 3:00,USD,CHF,1.00135,1.00144,1.00048,1.0006,4267.749992,P,P,P,P
2/21/2019 4:00,USD,CHF,1.0006,1.00076,1.00039,1.00067,1878.849997,P,P,P,P
2/21/2019 5:00,USD,CHF,1.00068,1.00124,1.00057,1.0011,5425.239985,P,P,P,P
2/21/2019 6:00,USD,CHF,1.0011,1.00177,1.0011,1.00163,4922.409975,P,P,P,P
2/21/2019 7:00,USD,CHF,1.00162,1.00188,1.00095,1.00146,9011.179963,P,P,P,P
2/21/2019 8:00,USD,CHF,1.00143,1.00144,1.0001,1.00051,11507.98997,P,P,P,P
2/21/2019 9:00,USD,CHF,1.00052,1.00201,1.00052,1.00191,8630.729978,P,P,P,P
2/21/2019 10:00,USD,CHF,1.00191,1.00222,1.00138,1.00139,6227.139992,P,P,P,P
2/21/2019 11:00,USD,CHF,1.00139,1.00151,1.00087,1.00093,7045.24997,P,P,P,P
2/21/2019 12:00,USD,CHF,1.00093,1.00114,1.0004,1.00102,9331.929971,P,P,P,P
2/21/2019 13:00,USD,CHF,1.00101,1.00137,0.99969,0.99995,11310.85998,P,P,P,P
2/21/2019 14:00,USD,CHF,0.99994,1.0009,0.99989,1.00071,12052.98995,P,P,P,P
2/21/2019 15:00,USD,CHF,1.00071,1.00112,0.99945,0.99956,11085.72995,P,P,P,P
2/21/2019 16:00,USD,CHF,0.99955,1.00153,0.99948,1.00089,8044.319966,P,P,P,P
2/21/2019 17:00,USD,CHF,1.0009,1.00228,1.00088,1.00149,5764.749969,P,P,P,P
2/21/2019 18:00,USD,CHF,1.00148,1.00188,1.00146,1.00176,4327.269978,P,P,P,P
2/21/2019 19:00,USD,CHF,1.00176,1.00202,1.00113,1.00128,4875.649954,P,P,P,P
2/21/2019 20:00,USD,CHF,1.00129,1.0015,1.00086,1.0011,5324.239958,P,P,P,P
2/21/2019 21:00,USD,CHF,1.0011,1.00146,1.00054,1.00103,1241.899996,P,P,P,P
2/21/2019 22:00,USD,CHF,1.00103,1.00116,1.00031,1.00079,1118.709995,P,P,P,P
2/21/2019 23:00,USD,CHF,1.00079,1.00121,1.00066,1.00087,2981.519996,P,P,P,P
2/22/2019 0:00,USD,CHF,1.00087,1.00111,1.00054,1.00099,2980.39998,P,P,P,P
2/22/2019 1:00,USD,CHF,1.00101,1.00133,1.00098,1.00123,3526.549979,P,P,P,P
2/22/2019 2:00,USD,CHF,1.00125,1.00125,1.00086,1.00095,2697.909984,P,P,P,P
2/22/2019 3:00,USD,CHF,1.00094,1.00144,1.00094,1.00099,2728.359979,P,P,P,P
2/22/2019 4:00,USD,CHF,1.00099,1.00129,1.00096,1.00108,1815.179996,P,P,P,P
2/22/2019 5:00,USD,CHF,1.00109,1.00126,1.00082,1.00088,1743.759998,P,P,P,P
2/22/2019 6:00,USD,CHF,1.00089,1.00102,1.00057,1.0006,2663.029992,P,P,P,P
2/22/2019 7:00,USD,CHF,1.00062,1.00081,1.00029,1.00035,5758.529973,P,P,P,P
2/22/2019 8:00,USD,CHF,1.00035,1.00071,0.99989,1.00022,7841.769957,P,P,P,P
2/22/2019 9:00,USD,CHF,1.00023,1.001,0.99966,1.0008,7850.559995,P,P,P,P
2/22/2019 10:00,USD,CHF,1.0008,1.0012,1.00056,1.00059,5908.429996,P,P,P,P
2/22/2019 11:00,USD,CHF,1.00059,1.0007,1.00027,1.00047,4919.829983,P,P,P,P
2/22/2019 12:00,USD,CHF,1.00047,1.00172,1.00038,1.0016,6505.959993,P,P,P,P
2/22/2019 13:00,USD,CHF,1.00161,1.00242,1.00078,1.00081,9404.99997,P,P,P,P
2/22/2019 14:00,USD,CHF,1.00082,1.00102,1.00003,1.0005,10728.49998,P,P,P,P
2/22/2019 15:00,USD,CHF,1.00051,1.00052,0.99891,0.99983,12700.39995,P,P,P,P
2/22/2019 16:00,USD,CHF,0.99982,1.00004,0.99943,0.99979,7323.229969,P,P,P,P
2/22/2019 17:00,USD,CHF,0.99979,1.00023,0.99875,0.99916,7267.259963,P,P,P,P
2/22/2019 18:00,USD,CHF,0.99915,0.99958,0.99909,0.99956,5951.169963,P,P,P,P
2/22/2019 19:00,USD,CHF,0.99956,1.00012,0.99949,1.00012,6433.79995,P,P,P,P
2/22/2019 20:00,USD,CHF,1.00012,1.00049,0.99999,1.0004,4980.859979,P,P,P,P
2/22/2019 21:00,USD,CHF,1.00038,1.00057,1.00019,1.00023,1193.92,P,P,P,P
2/24/2019 22:00,USD,CHF,0.99949,1.00039,0.99938,1.00021,1252.630001,P,P,P,P
2/24/2019 23:00,USD,CHF,1.00023,1.00055,0.99986,0.99987,2181.159998,P,P,P,P
2/25/2019 0:00,USD,CHF,0.99988,1.00016,0.99939,0.9994,2164.469986,P,P,P,P
2/25/2019 1:00,USD,CHF,0.99941,0.99968,0.99919,0.99941,3989.93997,P,P,P,P
2/25/2019 2:00,USD,CHF,0.99941,0.99972,0.9993,0.99958,5298.069965,P,P,P,P
2/25/2019 3:00,USD,CHF,0.9996,0.99964,0.99884,0.99887,3783.619977,P,P,P,P
2/25/2019 4:00,USD,CHF,0.99887,0.99921,0.99887,0.99919,2186.029988,P,P,P,P
2/25/2019 5:00,USD,CHF,0.99919,0.99929,0.99907,0.99911,2013.270005,P,P,P,P
2/25/2019 6:00,USD,CHF,0.99912,0.99929,0.99888,0.9991,1871.079997,P,P,P,P
2/25/2019 7:00,USD,CHF,0.99912,0.99953,0.9989,0.99903,4597.159976,P,P,P,P
2/25/2019 8:00,USD,CHF,0.99904,0.99992,0.99891,0.99974,7026.239978,P,P,P,P
2/25/2019 9:00,USD,CHF,0.99972,0.99999,0.99937,0.99938,4907.459975,P,P,P,P
2/25/2019 10:00,USD,CHF,0.99938,0.99945,0.99829,0.99852,5496.199983,P,P,P,P
2/25/2019 11:00,USD,CHF,0.99852,0.99889,0.99839,0.99872,5227.84,P,P,P,P
2/25/2019 12:00,USD,CHF,0.99872,0.99959,0.99872,0.99943,5067.05997,P,P,P,P
2/25/2019 13:00,USD,CHF,0.99944,1.00075,0.99925,1.00039,7200.289986,P,P,P,P
2/25/2019 14:00,USD,CHF,1.00039,1.00075,0.99976,1.00073,8806.229986,P,P,P,P
2/25/2019 15:00,USD,CHF,1.00073,1.00086,0.99978,1.00015,9944.919998,P,P,P,P
2/25/2019 16:00,USD,CHF,1.00015,1.00064,1,1.00061,7866.319988,P,P,P,P
2/25/2019 17:00,USD,CHF,1.0006,1.00113,1.00058,1.00084,7120.869972,P,P,P,P
2/25/2019 18:00,USD,CHF,1.00083,1.00111,1.00056,1.00056,4069.829978,P,P,P,P
2/25/2019 19:00,USD,CHF,1.00056,1.00077,1.00013,1.00026,2729.539988,P,P,P,P
2/25/2019 20:00,USD,CHF,1.00026,1.00029,0.99999,1.00026,3368.299963,P,P,P,P
2/25/2019 21:00,USD,CHF,1.00026,1.00072,1.00023,1.00059,809.5299976,P,P,P,P
2/25/2019 22:00,USD,CHF,1.00051,1.00089,0.99997,1.00032,4852.339995,P,P,P,P
2/25/2019 23:00,USD,CHF,1.0003,1.00047,1.00005,1.00008,1076.61999,P,P,P,P
2/26/2019 0:00,USD,CHF,1.00008,1.00023,1.00001,1.00013,2036.759994,P,P,P,P
2/26/2019 1:00,USD,CHF,1.00013,1.00057,1.00008,1.0003,2931.229995,P,P,P,P
2/26/2019 2:00,USD,CHF,1.0003,1.0003,0.99982,0.99983,3672.419983,P,P,P,P
2/26/2019 3:00,USD,CHF,0.99983,0.99985,0.99967,0.99982,2652.449991,P,P,P,P
2/26/2019 4:00,USD,CHF,0.9998,1.00002,0.99968,1.00001,1716.389999,P,P,P,P
2/26/2019 5:00,USD,CHF,1.00001,1.00026,0.9999,1.00015,1979.949996,P,P,P,P
2/26/2019 6:00,USD,CHF,1.00014,1.00062,1.00009,1.00061,3965.549997,P,P,P,P
2/26/2019 7:00,USD,CHF,1.00062,1.00073,1.0003,1.00071,6271.239992,P,P,P,P
2/26/2019 8:00,USD,CHF,1.0007,1.00088,1.00004,1.00009,7667.939983,P,P,P,P
2/26/2019 9:00,USD,CHF,1.00009,1.00018,0.99937,0.99946,6542.46998,P,P,P,P
2/26/2019 10:00,USD,CHF,0.99945,1.0005,0.99934,1.00031,8123.839969,P,P,P,P
2/26/2019 11:00,USD,CHF,1.00032,1.00118,1.00022,1.00055,6097.739979,P,P,P,P
2/26/2019 12:00,USD,CHF,1.00056,1.0012,1.00031,1.00083,7433.709985,P,P,P,P
2/26/2019 13:00,USD,CHF,1.00083,1.00126,1.00002,1.00025,8012.950001,P,P,P,P
2/26/2019 14:00,USD,CHF,1.00025,1.00097,1.00019,1.00091,8450.139978,P,P,P,P
2/26/2019 15:00,USD,CHF,1.00089,1.00193,1.00049,1.00058,12522.79996,P,P,P,P
2/26/2019 16:00,USD,CHF,1.00056,1.00096,0.99974,1.00018,12386.79994,P,P,P,P
2/26/2019 17:00,USD,CHF,1.00018,1.00043,0.99987,0.99995,4894.559969,P,P,P,P
2/26/2019 18:00,USD,CHF,0.99995,1.00049,0.99987,1.00017,3974.869975,P,P,P,P
2/26/2019 19:00,USD,CHF,1.00017,1.00025,0.99874,0.99905,5103.919971,P,P,P,P
2/26/2019 20:00,USD,CHF,0.99905,0.9999,0.99904,0.9998,5001.069957,P,P,P,P
2/26/2019 21:00,USD,CHF,0.99981,1.00012,0.99941,0.99942,914.4999953,P,P,P,P
2/26/2019 22:00,USD,CHF,0.99917,1.00022,0.99895,0.99965,3173.800013,P,P,P,P
2/26/2019 23:00,USD,CHF,0.99965,1.00004,0.99953,0.99977,2143.609988,P,P,P,P
2/27/2019 0:00,USD,CHF,0.99977,1.00003,0.99956,0.99963,2782.489988,P,P,P,P
2/27/2019 1:00,USD,CHF,0.99963,1.00055,0.99961,1.00023,4485.62,P,P,P,P
2/27/2019 2:00,USD,CHF,1.00023,1.00041,1.00018,1.00036,3277.25,P,P,P,P
2/27/2019 3:00,USD,CHF,1.00036,1.00064,1.0003,1.00043,4568.859984,P,P,P,P
2/27/2019 4:00,USD,CHF,1.00043,1.00048,1.00022,1.00047,3472.549991,P,P,P,P
2/27/2019 5:00,USD,CHF,1.00047,1.0007,1.00032,1.00046,2927.309993,P,P,P,P
2/27/2019 6:00,USD,CHF,1.00046,1.00052,0.99986,0.99988,4652.939971,P,P,P,P
2/27/2019 7:00,USD,CHF,0.9999,0.99998,0.99916,0.99937,7271.799977,P,P,P,P
2/27/2019 8:00,USD,CHF,0.99937,0.99944,0.99731,0.9974,7138.21997,P,P,P,P
2/27/2019 9:00,USD,CHF,0.9974,0.99809,0.99682,0.99692,6645.299972,P,P,P,P
2/27/2019 10:00,USD,CHF,0.99693,0.99732,0.99648,0.99689,6242.34999,P,P,P,P
2/27/2019 11:00,USD,CHF,0.99689,0.99695,0.99619,0.99649,6419.48999,P,P,P,P
2/27/2019 12:00,USD,CHF,0.99649,0.99742,0.99643,0.99733,6720.429962,P,P,P,P
2/27/2019 13:00,USD,CHF,0.99733,0.99794,0.99699,0.99766,6333.879973,P,P,P,P
2/27/2019 14:00,USD,CHF,0.99766,0.99907,0.99705,0.99877,8278.729993,P,P,P,P
2/27/2019 15:00,USD,CHF,0.99876,0.99936,0.99814,0.99863,11612.21997,P,P,P,P
2/27/2019 16:00,USD,CHF,0.99862,1.00106,0.99823,1.00032,10531.06994,P,P,P,P
2/27/2019 17:00,USD,CHF,1.00031,1.00126,1.00021,1.00101,5245.139974,P,P,P,P
2/27/2019 18:00,USD,CHF,1.00101,1.0014,1.0008,1.00093,3795.449985,P,P,P,P
2/27/2019 19:00,USD,CHF,1.00092,1.00141,1.00083,1.00113,4840.659983,P,P,P,P
2/27/2019 20:00,USD,CHF,1.00113,1.00132,1.00091,1.00119,3233.509979,P,P,P,P
2/27/2019 21:00,USD,CHF,1.00118,1.00145,1.001,1.00136,1402.889993,P,P,P,P
2/27/2019 22:00,USD,CHF,1.00136,1.00153,0.99975,1.0008,3961.240009,P,P,P,P
2/27/2019 23:00,USD,CHF,1.0007,1.00097,1.00051,1.00053,1545.049995,P,P,P,P
2/28/2019 0:00,USD,CHF,1.00056,1.00097,1.00019,1.00052,3480.109992,P,P,P,P
2/28/2019 1:00,USD,CHF,1.00054,1.00076,1.0002,1.00021,3035.959989,P,P,P,P
2/28/2019 2:00,USD,CHF,1.00022,1.00022,0.99951,0.99954,3158.809986,P,P,P,P
2/28/2019 3:00,USD,CHF,0.99955,0.99957,0.99885,0.99906,4134.319972,P,P,P,P
2/28/2019 4:00,USD,CHF,0.99906,0.99906,0.99864,0.99864,2782.399977,P,P,P,P
2/28/2019 5:00,USD,CHF,0.99864,0.9987,0.99854,0.99856,3578.209969,P,P,P,P
2/28/2019 6:00,USD,CHF,0.99856,0.9987,0.99817,0.99823,4246.189966,P,P,P,P
2/28/2019 7:00,USD,CHF,0.99823,0.99833,0.99684,0.9973,8516.839968,P,P,P,P
2/28/2019 8:00,USD,CHF,0.99729,0.99739,0.99646,0.99711,8304.259979,P,P,P,P
2/28/2019 9:00,USD,CHF,0.99711,0.99735,0.99556,0.99572,6728.909991,P,P,P,P
2/28/2019 10:00,USD,CHF,0.99571,0.99576,0.9944,0.9948,6708.449976,P,P,P,P
2/28/2019 11:00,USD,CHF,0.99479,0.99479,0.99305,0.99318,7211.809989,P,P,P,P
2/28/2019 12:00,USD,CHF,0.99318,0.99364,0.99266,0.99303,6459.679979,P,P,P,P
2/28/2019 13:00,USD,CHF,0.99303,0.99632,0.99262,0.99569,12405.28997,P,P,P,P
2/28/2019 14:00,USD,CHF,0.99568,0.99697,0.99518,0.99648,11894.59997,P,P,P,P
2/28/2019 15:00,USD,CHF,0.99651,0.99959,0.99589,0.99598,16711.35997,P,P,P,P
2/28/2019 16:00,USD,CHF,0.99598,0.99749,0.99594,0.99741,12609.25996,P,P,P,P
2/28/2019 17:00,USD,CHF,0.99742,0.99818,0.99723,0.99744,6974.899977,P,P,P,P
2/28/2019 18:00,USD,CHF,0.99746,0.99783,0.997,0.99758,6263.219978,P,P,P,P
2/28/2019 19:00,USD,CHF,0.99759,0.99799,0.99725,0.99771,6504.669985,P,P,P,P
2/28/2019 20:00,USD,CHF,0.99772,0.99832,0.99744,0.99828,3744.109989,P,P,P,P
2/28/2019 21:00,USD,CHF,0.99821,0.99822,0.99779,0.99798,1204.039997,P,P,P,P
2/28/2019 22:00,USD,CHF,0.99795,0.99826,0.99696,0.99744,3465.380006,P,P,P,P
2/28/2019 23:00,USD,CHF,0.99741,0.99783,0.9972,0.99721,1000.559998,P,P,P,P
3/1/2019 0:00,USD,CHF,0.9972,0.99796,0.9972,0.99785,2439.749991,P,P,P,P
3/1/2019 1:00,USD,CHF,0.99786,0.99804,0.99757,0.99765,4122.43999,P,P,P,P
3/1/2019 2:00,USD,CHF,0.99765,0.99858,0.99756,0.99825,3150.100004,P,P,P,P
3/1/2019 3:00,USD,CHF,0.99825,0.9985,0.99823,0.99836,3261.099987,P,P,P,P
3/1/2019 4:00,USD,CHF,0.99835,0.99857,0.99827,0.99841,2393.889987,P,P,P,P
3/1/2019 5:00,USD,CHF,0.9984,0.99865,0.99837,0.99863,2281.020003,P,P,P,P
3/1/2019 6:00,USD,CHF,0.99862,0.99893,0.99837,0.99884,3224.489989,P,P,P,P
3/1/2019 7:00,USD,CHF,0.99884,0.99897,0.99795,0.99846,5455.29999,P,P,P,P
3/1/2019 8:00,USD,CHF,0.99846,1.00067,0.99834,1.00044,7844.829982,P,P,P,P
3/1/2019 9:00,USD,CHF,1.00045,1.00086,1.00008,1.00012,6601.649962,P,P,P,P
3/1/2019 10:00,USD,CHF,1.00012,1.00059,0.99873,0.99896,6462.859976,P,P,P,P
3/1/2019 11:00,USD,CHF,0.99896,0.99915,0.99782,0.99807,5889.319979,P,P,P,P
3/1/2019 12:00,USD,CHF,0.99807,0.99863,0.99758,0.99859,6177.769977,P,P,P,P
3/1/2019 13:00,USD,CHF,0.99857,0.99886,0.99811,0.99836,10121.05999,P,P,P,P
3/1/2019 14:00,USD,CHF,0.99836,0.99912,0.99679,0.99755,12945.43998,P,P,P,P
3/1/2019 15:00,USD,CHF,0.99752,0.99798,0.99629,0.99787,15484.02997,P,P,P,P
3/1/2019 16:00,USD,CHF,0.99788,0.99895,0.99777,0.99877,11061.47996,P,P,P,P
3/1/2019 17:00,USD,CHF,0.99877,0.9992,0.99829,0.99918,5501.819991,P,P,P,P
3/1/2019 18:00,USD,CHF,0.99917,0.99935,0.99893,0.99934,4662.109996,P,P,P,P
3/1/2019 19:00,USD,CHF,0.99933,0.99999,0.99924,0.99951,6279.70997,P,P,P,P
3/1/2019 20:00,USD,CHF,0.9995,0.99981,0.99904,0.99907,7674.77998,P,P,P,P
3/1/2019 21:00,USD,CHF,0.99906,0.99927,0.99881,0.99882,1583.229998,P,P,P,P
3/3/2019 22:00,USD,CHF,0.99728,0.99865,0.99719,0.99799,15424.13999,P,P,P,P
3/3/2019 23:00,USD,CHF,0.998,0.99872,0.998,0.99855,2253.299995,P,P,P,P
3/4/2019 0:00,USD,CHF,0.99856,0.99903,0.99853,0.99879,2147.649988,P,P,P,P
3/4/2019 1:00,USD,CHF,0.99882,0.99892,0.99866,0.99888,1695.589992,P,P,P,P
3/4/2019 2:00,USD,CHF,0.99891,0.99925,0.9989,0.99917,2974.19999,P,P,P,P
3/4/2019 3:00,USD,CHF,0.99917,0.99959,0.99916,0.99937,2967.15999,P,P,P,P
3/4/2019 4:00,USD,CHF,0.99937,0.9995,0.99923,0.99936,2080.079996,P,P,P,P
3/4/2019 5:00,USD,CHF,0.99936,0.99957,0.99926,0.99957,4183.57996,P,P,P,P
3/4/2019 6:00,USD,CHF,0.99958,0.99983,0.99945,0.99965,2063.739989,P,P,P,P
3/4/2019 7:00,USD,CHF,0.99965,1.00031,0.99923,1.00014,6299.039992,P,P,P,P
3/4/2019 8:00,USD,CHF,1.00014,1.00196,1.00014,1.00167,9669.339994,P,P,P,P
3/4/2019 9:00,USD,CHF,1.00167,1.00197,1.00038,1.00102,6347.099969,P,P,P,P
3/4/2019 10:00,USD,CHF,1.00102,1.00126,1.0003,1.00086,5173.28,P,P,P,P
3/4/2019 11:00,USD,CHF,1.00085,1.00143,1.00045,1.00107,5524.559974,P,P,P,P
3/4/2019 12:00,USD,CHF,1.00106,1.00171,1.00093,1.00148,5701.649981,P,P,P,P
3/4/2019 13:00,USD,CHF,1.00149,1.00159,0.99954,0.99993,6598.239992,P,P,P,P
3/4/2019 14:00,USD,CHF,0.99995,1.00068,0.99955,1.00028,8728.199963,P,P,P,P
3/4/2019 15:00,USD,CHF,1.00028,1.00106,0.99968,0.99978,9345.479978,P,P,P,P
3/4/2019 16:00,USD,CHF,0.9998,1.00028,0.99943,0.99943,7841.279975,P,P,P,P
3/4/2019 17:00,USD,CHF,0.99943,0.99976,0.99922,0.9997,4401.289967,P,P,P,P
3/4/2019 18:00,USD,CHF,0.9997,0.99994,0.99957,0.99965,3571.399979,P,P,P,P
3/4/2019 19:00,USD,CHF,0.99965,0.99967,0.99922,0.9995,2890.499994,P,P,P,P
3/4/2019 20:00,USD,CHF,0.99956,0.99966,0.99852,0.99859,3611.519976,P,P,P,P
3/4/2019 21:00,USD,CHF,0.99859,0.99915,0.99857,0.99885,1840.969988,P,P,P,P
3/4/2019 22:00,USD,CHF,0.99881,0.9993,0.99815,0.9992,1884.469995,P,P,P,P
3/4/2019 23:00,USD,CHF,0.99916,0.99924,0.99878,0.9991,2633.549974,P,P,P,P
3/5/2019 0:00,USD,CHF,0.99909,0.9993,0.99886,0.99927,2981.939982,P,P,P,P
3/5/2019 1:00,USD,CHF,0.99927,0.99955,0.99925,0.99936,2655.689989,P,P,P,P
3/5/2019 2:00,USD,CHF,0.99934,0.9995,0.99915,0.99947,2960.11,P,P,P,P
3/5/2019 3:00,USD,CHF,0.9995,0.99991,0.99927,0.99991,3510.470008,P,P,P,P
3/5/2019 4:00,USD,CHF,0.99989,0.99997,0.99956,0.99964,3335.249984,P,P,P,P
3/5/2019 5:00,USD,CHF,0.99965,0.99971,0.99944,0.99955,1863.029989,P,P,P,P
3/5/2019 6:00,USD,CHF,0.99954,1.0002,0.99947,1.00006,3833.099996,P,P,P,P
3/5/2019 7:00,USD,CHF,1.00008,1.00043,0.99984,1.00013,6436.169974,P,P,P,P
3/5/2019 8:00,USD,CHF,1.00016,1.00133,1.00015,1.00052,7368.899969,P,P,P,P
3/5/2019 9:00,USD,CHF,1.00055,1.00142,1.00044,1.00095,5855.479988,P,P,P,P
3/5/2019 10:00,USD,CHF,1.00095,1.00125,1.00058,1.00103,3786.659986,P,P,P,P
3/5/2019 11:00,USD,CHF,1.00103,1.00118,1.00019,1.00045,5446.369991,P,P,P,P
3/5/2019 12:00,USD,CHF,1.00044,1.00141,1.00029,1.00129,6214.88999,P,P,P,P
3/5/2019 13:00,USD,CHF,1.00127,1.00131,1.00071,1.00075,5261.039988,P,P,P,P
3/5/2019 14:00,USD,CHF,1.00076,1.00138,0.99969,0.99987,9204.849963,P,P,P,P
3/5/2019 15:00,USD,CHF,1,1.00446,1,1.0036,14879.77995,P,P,P,P
3/5/2019 16:00,USD,CHF,1.00362,1.00475,1.00361,1.00456,7544.459971,P,P,P,P
3/5/2019 17:00,USD,CHF,1.00455,1.0054,1.00445,1.00517,3555.629991,P,P,P,P
3/5/2019 18:00,USD,CHF,1.00516,1.00542,1.00394,1.00427,4406.299977,P,P,P,P
3/5/2019 19:00,USD,CHF,1.00427,1.00457,1.00415,1.00449,3410.699979,P,P,P,P
3/5/2019 20:00,USD,CHF,1.00449,1.00449,1.0041,1.00428,2021.679991,P,P,P,P
